Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Semana;Duração;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
DCCo;Tese em Ciências da Comunicação;01704S01;;0;44;02:00:00;Sala Aulas Mestrado;;;
DCCo;Tese em Ciências da Comunicação;01704S01;;0;43;02:00:00;Sala Aulas Mestrado;;;
DCCo;Tese em Ciências da Comunicação;01704S01;;0;42;02:00:00;Sala Aulas Mestrado;;;
DCCo;Tese em Ciências da Comunicação;01704S01;;0;41;02:00:00;Sala Aulas Mestrado;;;
DCCo;Tese em Ciências da Comunicação;01704S01;;0;40;02:00:00;Sala Aulas Mestrado;;;
DHESD;Ciclo de Conferências do Doutoramento em História, Estudos de Segurança e Defesa I;02478T01;DHESDA1;11;45;02:00:00;Sala Aulas Mestrado;;;
DHESD;Ciclo de Conferências do Doutoramento em História, Estudos de Segurança e Defesa I;02478T01;DHESDA1;11;42;02:00:00;Sala Aulas Mestrado;;;
DHESD;Ciclo de Conferências do Doutoramento em História, Estudos de Segurança e Defesa I;02478T01;DHESDA1;11;40;02:00:00;Sala Aulas Mestrado;;;
DHESD;Seminário de 3º Ciclo de Defesa e Segurança I;00230S01;DHESDA1;10;48;02:00:00;Não necessita de sala;;;
DHESD;Seminário de 3º Ciclo de Defesa e Segurança I;00230S01;DHESDA1;10;47;02:00:00;Não necessita de sala;;;
DHESD;Seminário de 3º Ciclo de Defesa e Segurança I;00230S01;DHESDA1;10;46;02:00:00;Não necessita de sala;;;
DHESD;Seminário de 3º Ciclo de Defesa e Segurança I;00230S01;DHESDA1;10;45;02:00:00;Não necessita de sala;;;
DHESD;Seminário de 3º Ciclo de Defesa e Segurança I;00230S01;DHESDA1;10;44;02:00:00;Não necessita de sala;;;
DHESD;Seminário de 3º Ciclo de Defesa e Segurança I;00230S01;DHESDA1;10;43;02:00:00;Não necessita de sala;;;
DHESD;Seminário de 3º Ciclo de Defesa e Segurança I;00230S01;DHESDA1;10;42;02:00:00;Não necessita de sala;;;
DHESD;Seminário de 3º Ciclo de Defesa e Segurança I;00230S01;DHESDA1;10;41;02:00:00;Não necessita de sala;;;
DHESD;Seminário de 3º Ciclo de Defesa e Segurança I;00230S01;DHESDA1;10;40;02:00:00;Não necessita de sala;;;
226;Programação Linear para A Tomada de Decisão;02993TP03;A;24;42;02:00:00;Sala de Aulas normal;;;
226;Programação Linear para A Tomada de Decisão;02993TP03;A;24;42;02:00:00;Sala de Aulas normal;;;
LETI;Análise Matemática I;L0131-2TP02;ETA4, ETA3;38;51;01:30:00;Sala de Aulas normal;;;
PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;DNPAPDTP01;PG PPSDN_01;8;49;02:00:00;Não necessita de sala;;;
PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;DNPAPDTP01;PG PPSDN_01;8;48;02:00:00;Não necessita de sala;;;
PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;DNPAPDTP01;PG PPSDN_01;8;47;02:00:00;Não necessita de sala;;;
PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;DNPAPDTP01;PG PPSDN_01;8;46;02:00:00;Não necessita de sala;;;
PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;DNPAPDTP01;PG PPSDN_01;8;45;02:00:00;Não necessita de sala;;;
PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;DNPAPDTP01;PG PPSDN_01;8;44;02:00:00;Não necessita de sala;;;
PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;DNPAPDTP01;PG PPSDN_01;8;43;02:00:00;Não necessita de sala;;;
PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;DNPAPDTP01;PG PPSDN_01;8;42;02:00:00;Não necessita de sala;;;
PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;DNPAPDTP01;PG PPSDN_01;8;41;02:00:00;Não necessita de sala;;;
PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;DNPAPDTP01;PG PPSDN_01;8;40;02:00:00;Não necessita de sala;;;
MIA;Desenho III;L2246TP01;ARB1;41;49;01:30:00;Arq 5;;;
MIA;Desenho III;L2246TP01;ARB1;41;48;01:30:00;Arq 5;;;
MIA;Desenho III;L2246TP01;ARB1;41;48;01:30:00;Arq 5;;;
LG;Marketing Operacional;MOpeTP03;GB2;41;51;01:30:00;Sala de Aulas normal;;;
PGJ;Géneros Digitais, Alinhamento e Fontes Jornalísticas;02174TP01;PJJA1;14;43;02:00:00;Não necessita de sala;;;
PGJ;Géneros Digitais, Alinhamento e Fontes Jornalísticas;02174TP01;PJJA1;14;41;02:00:00;Não necessita de sala;;;
PGJ;Géneros Digitais, Alinhamento e Fontes Jornalísticas;02174TP01;PJJA1;14;43;02:00:00;Não necessita de sala;;;
PGJ;Géneros Digitais, Alinhamento e Fontes Jornalísticas;02174TP01;PJJA1;14;41;02:00:00;Não necessita de sala;;;
PGJ;Géneros Digitais, Alinhamento e Fontes Jornalísticas;02174TP01;PJJA1;14;43;02:00:00;Não necessita de sala;;;
PGJ;Géneros Digitais, Alinhamento e Fontes Jornalísticas;02174TP01;PJJA1;14;42;02:00:00;Não necessita de sala;;;
PGJ;Géneros Digitais, Alinhamento e Fontes Jornalísticas;02174TP01;PJJA1;14;42;02:00:00;Não necessita de sala;;;
PGJ;Géneros Digitais, Alinhamento e Fontes Jornalísticas;02174TP01;PJJA1;14;40;02:00:00;Não necessita de sala;;;
PGJ;Géneros Digitais, Alinhamento e Fontes Jornalísticas;02174TP01;PJJA1;14;42;02:00:00;Não necessita de sala;;;
PGJ;Géneros Digitais, Alinhamento e Fontes Jornalísticas;02174TP01;PJJA1;14;40;02:00:00;Não necessita de sala;;;
LETI, LEI, LIGE;Fundamentos de Arquitectura de Computadores;L0705T02;EIA4, EIA3, ETA4, ETA3, ETA2, ETA1;142;46;01:30:00;Anfiteatro aulas;;;
MGRHCO;Investigação em Gestão de Recursos Humanos: Análise de Dados Quantitativos;02888TP01;MGRHCOA1;26;48;01:30:00;Sala Aulas Mestrado Plus;;;
MGE;Economia para Gestores;M2601TP01;MGEA2;29;46;01:30:00;Sala Aulas Mestrado Plus;;;
LG;Estatística I;E-ITP04;GB3;43;51;01:30:00;Sala de Aulas normal;;;
LG;Estatística I;E-ITP04;GB3;43;51;01:30:00;Sala de Aulas normal;;;
LG;Estatística I;E-ITP04;GB3;43;45;01:30:00;Sala de Aulas normal;;;
METI, MEI;Introdução à Investigação em Engenharia;00753TS02;METIB1, MEI-SIGCB1, MEI-MB1;72;51;01:30:00;Sala Aulas Mestrado;;;
METI, MEI;Introdução à Investigação em Engenharia;00753TS02;METIB1, MEI-SIGCB1, MEI-MB1;72;49;01:30:00;Sala Aulas Mestrado;;;
LGM;Gestão Comparada Internacional;L0558-1TP01;GMKC1;23;50;01:30:00;Sala de Aulas normal;;;
LGM;Gestão Comparada Internacional;L0558-1TP01;GMKC1;23;49;01:30:00;Sala de Aulas normal;;;
LGM;Gestão Comparada Internacional;L0558-1TP01;GMKC1;23;48;01:30:00;Sala de Aulas normal;;;
LGM;Gestão Comparada Internacional;L0558-1TP01;GMKC1;23;47;01:30:00;Sala de Aulas normal;;;
LGM;Gestão Comparada Internacional;L0558-1TP01;GMKC1;23;46;01:30:00;Sala de Aulas normal;;;
LGM;Gestão Comparada Internacional;L0558-1TP01;GMKC1;23;45;01:30:00;Sala de Aulas normal;;;
LGM;Gestão Comparada Internacional;L0558-1TP01;GMKC1;23;44;01:30:00;Sala de Aulas normal;;;
LGM;Gestão Comparada Internacional;L0558-1TP01;GMKC1;23;42;01:30:00;Sala de Aulas normal;;;
LP;Psicologia Social;L5200PL03;PA4, PA2;54;50;01:30:00;Sala de Aulas normal;;;
LP;Psicologia Social;L5200PL03;PA4, PA2;54;40;01:30:00;Sala de Aulas normal;;;
LG;Fiscalidade;FTP01;GB7;30;50;01:30:00;Sala de Aulas normal;;;
226;Programação em Ferramentas Office Avançadas;02997TP02;A;24;42;02:00:00;Sala de Aulas normal;;;
226;Programação em Ferramentas Office Avançadas;02997TP02;A;24;42;02:00:00;Sala de Aulas normal;;;
DCP;Tese em Ciência Política - Especialização em Relações Internacionais I;02570S01;DCPB1;1;43;02:00:00;Sala Aulas Mestrado;;;
DCP;Tese em Ciência Política - Especialização em Ciência Política III;02568S01;DCPC1;5;49;02:00:00;Sala Aulas Mestrado;;;
ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA;Responsabilidade Social e Voluntariado;02252-6PL02;CI-CT2;27;49;01:30:00;Não necessita de sala;;;
LG;Gestão Integrada das Operações;02031TP04;GC1;40;40;01:30:00;Sala de Aulas normal;;;
LG;Gestão Integrada das Operações;02031TP04;GC1;40;47;01:30:00;Sala de Aulas normal;;;
LG;Gestão Integrada das Operações;02031TP04;GC1;40;42;01:30:00;Sala de Aulas normal;;;
LG;Gestão Integrada das Operações;02031TP04;GC1;40;51;01:30:00;Sala de Aulas normal;;;
LG;Gestão Integrada das Operações;02031TP04;GC1;40;46;01:30:00;Sala de Aulas normal;;;
MIA;Projecto Urbano II;L2274TP02;ARC2, ARC1;32;39;01:30:00;Arq 4;;;
MIA;Projecto Urbano II;L2274TP02;ARC2, ARC1;32;39;01:30:00;Arq 4;;;
MGE;Métodos Quantitativos;M1503TP01;MGEA2;5;39;01:30:00;Laboratório de Informática;;;
MGE;Métodos Quantitativos;M1503TP01;MGEA2;5;38;01:30:00;Laboratório de Informática;;;
MGE;Métodos Quantitativos;M1503TP01;MGEA2;5;47;01:30:00;Sala Aulas Mestrado Plus;;;
MGE;Métodos Quantitativos;M1503TP01;MGEA2;5;39;01:30:00;Sala Aulas Mestrado Plus;;;
MGE;Métodos Quantitativos;M1503TP01;MGEA2;5;38;01:30:00;Sala Aulas Mestrado Plus;;;
LG;Macroeconomia;L0236T01;GB7, GB6, GB5;83;50;01:30:00;Anfiteatro aulas;;;
ISCTE-IUL;Seminário em Cultura e Industrias Criativas;02162TP01;SEMIN_15;13;42;02:00:00;Sala de Aulas normal;;;
ISCTE-IUL;Seminário em Cultura e Industrias Criativas;02162TP01;SEMIN_15;13;41;02:00:00;Sala de Aulas normal;;;
LG, LGM;Gestão do Marketing;L1805-1PL08;GA7;26;50;01:30:00;Sala de Aulas normal;;;
LG, LGM;Gestão do Marketing;L1805-1PL08;GA7;26;47;01:30:00;Sala de Aulas normal;;;
LG, LGM;Gestão do Marketing;L1805-1PL08;GA7;26;50;01:30:00;Sala de Aulas normal;;;
MEECult, MGEC;Turismo e Património;019TP01;MEEC-PPC-B1;10;48;02:00:00;Sala Aulas Mestrado;;;
MEECult, MGEC;Turismo e Património;019TP01;MEEC-PPC-B1;10;46;02:00:00;Sala Aulas Mestrado;;;
MM;Gestão de Marcas;M8345TP02;MMA1;36;41;01:30:00;Sala Aulas Mestrado Plus;;;
MM;Gestão de Marcas;M8345TP02;MMA1;36;40;01:30:00;Sala Aulas Mestrado Plus;;;
MM;Gestão de Marcas;M8345TP02;MMA1;36;41;01:30:00;Sala Aulas Mestrado Plus;;;
MIA;Estruturas III;L2260T02;ARB2;38;49;01:30:00;Arq 9;;;
MIA;Estruturas III;L2260T02;ARB2;38;43;01:30:00;Arq 9;;;
MIA;Estruturas III;L2260T02;ARB2;38;42;01:30:00;Arq 9;;;
MIA;Estruturas III;L2260T02;ARB2;38;40;01:30:00;Arq 9;;;
LG;Introdução à Gestão;L0520-2PL05;GA7;23;49;01:30:00;Sala de Aulas normal;;;
LG;Introdução à Gestão;L0520-2PL05;GA7;23;46;01:30:00;Sala de Aulas normal;;;
LGM;Metodologias de Marketing e Negociação Comercial;L5040TP01;GMKB1;47;44;01:30:00;Sala de Aulas normal;;;
LIGE;Gestão de Sistemas de Informação;L6049T01;ID1;57;39;01:30:00;Sala de Aulas normal;;;
LIGE;Gestão de Sistemas de Informação;L6049T01;ID1;57;46;01:30:00;Sala de Aulas normal;;;
MAP;Dissertação em Administração Pública;00551S01;MAPB1;19;50;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;51;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;50;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;49;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;48;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;47;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;46;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;45;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;44;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;43;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;42;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;41;02:00:00;Não necessita de sala;;;
APDCM;Problemáticas em Antropologia: Teorias da Cultura e Património;PATCPS01;DAPICMA1;11;40;02:00:00;Não necessita de sala;;;
ME;Métodos Econométricos;M3504TP01;MEA1;25;47;01:30:00;Laboratório de Informática;;;
ME;Métodos Econométricos;M3504TP01;MEA1;25;47;01:30:00;Laboratório de Informática;;;
MCP;Dissertação em Ciência Política;M8375S01;MCPB1;21;45;02:00:00;Sala Aulas Mestrado;;;
MCP;Dissertação em Ciência Política;M8375S01;MCPB1;21;44;02:00:00;Sala Aulas Mestrado;;;
226;Programação Linear para A Tomada de Decisão;02993TP04;C;21;42;02:00:00;Sala de Aulas normal;;;
226;Programação Linear para A Tomada de Decisão;02993TP04;C;21;42;02:00:00;Sala de Aulas normal;;;
METI;Inteligência e Gestão de Redes e Serviços;M8390T01;METIA1;29;44;01:30:00;Sala Aulas Mestrado;;;
METI;Inteligência e Gestão de Redes e Serviços;M8390T01;METIA1;29;44;01:30:00;Sala Aulas Mestrado;;;
LG, LGM;Matemática;L5027-1PL06;GA2;35;49;01:30:00;Sala de Aulas normal;;;
DMAG;Metodologias de Investigação em Gestão Empresarial Aplicada;00356TP01;DGEA-CHEN-A1, DGEA-CANT-A1;50;49;04:00:00;Não necessita de sala;;;
DMAG;Metodologias de Investigação em Gestão Empresarial Aplicada;00356TP01;DGEA-CHEN-A1, DGEA-CANT-A1;50;49;04:00:00;Não necessita de sala;;;
DMAG;Metodologias de Investigação em Gestão Empresarial Aplicada;00356TP01;DGEA-CHEN-A1, DGEA-CANT-A1;50;49;04:00:00;Não necessita de sala;;;
DMAG;Metodologias de Investigação em Gestão Empresarial Aplicada;00356TP01;DGEA-CHEN-A1, DGEA-CANT-A1;50;49;04:00:00;Não necessita de sala;;;
DMAG;Metodologias de Investigação em Gestão Empresarial Aplicada;00356TP01;DGEA-CHEN-A1, DGEA-CANT-A1;50;49;04:00:00;Não necessita de sala;;;
MIA;Gramáticas de Composição e Representação I;L6061TP01;ARA1;32;49;01:30:00;Sala de Aulas normal;;;
MIA;Gramáticas de Composição e Representação I;L6061TP01;ARA1;32;49;01:30:00;Sala de Aulas normal;;;
226;Introdução ao Software de Código Aberto (Iefp);03002TP03;B;25;42;02:00:00;Sala de Aulas normal;;;
LETI-PL;Electrónica Programada e Processamento Digital de Sinais;L2004-1TP03;ET-PLC1;13;50;01:30:00;Sala de Aulas normal;;;
LETI-PL;Electrónica Programada e Processamento Digital de Sinais;L2004-1TP03;ET-PLC1;13;47;01:30:00;Sala de Aulas normal;;;
LE, LFC, LGM;Economia da Cultura;L0285TP01;GMKC1, FCC2, FCC1, EC2, EC1;34;45;01:30:00;Sala de Aulas normal;;;
LE, LFC, LGM;Economia da Cultura;L0285TP01;GMKC1, FCC2, FCC1, EC2, EC1;34;43;01:30:00;Sala de Aulas normal;;;
LE, LFC, LGM;Economia da Cultura;L0285TP01;GMKC1, FCC2, FCC1, EC2, EC1;34;45;01:30:00;Sala de Aulas normal;;;
LE, LFC, LGM;Economia da Cultura;L0285TP01;GMKC1, FCC2, FCC1, EC2, EC1;34;43;01:30:00;Sala de Aulas normal;;;
LP;Percepção de Pessoas e Relações Interpessoais;L5211TP04;PC4, PC3, PC2, PC1;15;45;01:30:00;Sala de Aulas normal;;;
LP;Percepção de Pessoas e Relações Interpessoais;L5211TP04;PC4, PC3, PC2, PC1;15;40;01:30:00;Sala de Aulas normal;;;
LG;Modelos Organizacionais;MOT01;GB4, GB3, GB2, GB1;157;50;01:30:00;Anfiteatro aulas;;;
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;30;46;01:30:00;Sala Aulas Mestrado Plus;;;
MGE;Liderança e Gestão de Recursos Humanos;M9126TP02;MGEA1;30;46;01:30:00;Sala Aulas Mestrado Plus;;;
LHMC;História da Expansão Portuguesa;L0881TP02;HMCA1;49;50;01:30:00;Sala de Aulas normal;;;
LHMC;História da Expansão Portuguesa;L0881TP02;HMCA1;49;40;01:30:00;Sala de Aulas normal;;;
LG;Finanças de Empresa;FEmpTP01;GC4;41;51;01:30:00;Sala de Aulas normal;;;
PGJILP;Reportagem, Entrevista e Investigação em Rede;02175-1PLTP01;;0;48;02:00:00;Sala de Aulas normal;;;
PGJILP;Reportagem, Entrevista e Investigação em Rede;02175-1PLTP01;;0;47;02:00:00;Sala de Aulas normal;;;
PGJILP;Reportagem, Entrevista e Investigação em Rede;02175-1PLTP01;;0;46;02:00:00;Sala de Aulas normal;;;
PGJILP;Reportagem, Entrevista e Investigação em Rede;02175-1PLTP01;;0;45;02:00:00;Sala de Aulas normal;;;
PGJILP;Reportagem, Entrevista e Investigação em Rede;02175-1PLTP01;;0;44;02:00:00;Sala de Aulas normal;;;
PGJILP;Reportagem, Entrevista e Investigação em Rede;02175-1PLTP01;;0;43;02:00:00;Sala de Aulas normal;;;
PGJILP;Reportagem, Entrevista e Investigação em Rede;02175-1PLTP01;;0;42;02:00:00;Sala de Aulas normal;;;
PGJILP;Reportagem, Entrevista e Investigação em Rede;02175-1PLTP01;;0;41;02:00:00;Sala de Aulas normal;;;
PGJILP;Reportagem, Entrevista e Investigação em Rede;02175-1PLTP01;;0;40;02:00:00;Sala de Aulas normal;;;
MC;Seminário de Investigação em Contabilidade;01785S01;MContB1;26;0;00:00:00;;;;
LG;Estratégia Empresarial;EETP03;GC6;34;51;01:30:00;Sala de Aulas normal;;;
LG;Estratégia Empresarial;EETP03;GC6;34;50;01:30:00;Sala de Aulas normal;;;
DCP;Seminário em Ciência Política;01735S01;DCPA1;7;46;02:00:00;Sala Aulas Mestrado;;;
LS;Análise de Dados em Ciências Sociais: Modelos de Dependência;L6105-1TP03;SB1;47;51;01:30:00;Não necessita de sala;;;
LS;Análise de Dados em Ciências Sociais: Modelos de Dependência;L6105-1TP03;SB1;47;49;01:30:00;Laboratório de Informática;;;
LS;Análise de Dados em Ciências Sociais: Modelos de Dependência;L6105-1TP03;SB1;47;45;01:30:00;Não necessita de sala;;;
LS;Análise de Dados em Ciências Sociais: Modelos de Dependência;L6105-1TP03;SB1;47;51;01:30:00;Não necessita de sala;;;
LS;Análise de Dados em Ciências Sociais: Modelos de Dependência;L6105-1TP03;SB1;47;49;01:30:00;Laboratório de Informática;;;
LS;Análise de Dados em Ciências Sociais: Modelos de Dependência;L6105-1TP03;SB1;47;45;01:30:00;Não necessita de sala;;;
MIA;Estruturas I;L2216T02;ARA2;42;50;01:30:00;Sala de Aulas normal;;;
MIA;Estruturas I;L2216T02;ARA2;42;40;01:30:00;Sala de Aulas normal;;;
MIA;Estruturas I;L2216T02;ARA2;42;39;01:30:00;Sala de Aulas normal;;;
LGIL;Contabilidade Financeira I;L0638-3PL03;GILA1;26;40;01:30:00;Sala de Aulas normal;;;
LFC;Cálculo Financeiro;L0103TP01;FCB1;39;44;01:30:00;Sala de Aulas normal;;;
LFC;Cálculo Financeiro;L0103TP01;FCB1;39;43;01:30:00;Sala de Aulas normal;;;
PIUDHIST;Movimentos Intelectuais e Socioculturais I;MIS_IS01;;0;0;00:00:00;;;;
LGIL;Contabilidade Financeira I;L0638-3PL02;GILA2;28;40;01:30:00;Sala de Aulas normal;;;
LG;Contabilidade Financeira I;L0638-2PL05;GAi;30;46;01:30:00;Sala de Aulas normal;;;
LG;Contabilidade Financeira I;L0638-2PL05;GAi;30;40;01:30:00;Sala de Aulas normal;;;
LG, LGIL;Empreendedorismo;L5033TP02;GCi;42;49;01:30:00;Sala de Aulas normal;;;
LG, LGIL;Empreendedorismo;L5033TP02;GCi;42;45;01:30:00;Sala de Aulas normal;;;
LG, LGIL;Empreendedorismo;L5033TP02;GCi;42;48;01:30:00;Sala de Aulas normal;;;
LG, LGIL;Empreendedorismo;L5033TP02;GCi;42;45;01:30:00;Sala de Aulas normal;;;
226;Introdução à Gestão (Iefp);03008TP01;D;22;42;02:00:00;Sala de Aulas normal;;;
226;Introdução à Gestão (Iefp);03008TP01;D;22;42;02:00:00;Sala de Aulas normal;;;
MES;Estágio em Educação e Sociedade;02387S01;MESB1;5;51;02:00:00;Não necessita de sala;;;
MES;Estágio em Educação e Sociedade;02387S01;MESB1;5;51;02:00:00;Não necessita de sala;;;
MES;Estágio em Educação e Sociedade;02387S01;MESB1;5;45;02:00:00;Não necessita de sala;;;
MES;Estágio em Educação e Sociedade;02387S01;MESB1;5;45;02:00:00;Não necessita de sala;;;
MES;Estágio em Educação e Sociedade;02387S01;MESB1;5;41;02:00:00;Sala Aulas Mestrado;;;
MES;Estágio em Educação e Sociedade;02387S01;MESB1;5;41;02:00:00;Sala Aulas Mestrado;;;
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ETC2, ETC1;52;50;01:30:00;Sala de Aulas normal;;;
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP02;ETC2, ETC1;52;47;01:30:00;Sala de Aulas normal;;;
LP;Percepção, Atenção e Memória;L5209PL02;PA4, PA2;62;51;01:30:00;Sala de Aulas normal;;;
LP;Percepção, Atenção e Memória;L5209PL02;PA4, PA2;62;46;01:30:00;Sala de Aulas normal;;;
MCCTI;Estágio em Comunicação e Cultura;02055TP01;MCCTIB1;20;49;02:00:00;Não necessita de sala;;;
MCCTI;Estágio em Comunicação e Cultura;02055TP01;MCCTIB1;20;48;02:00:00;Não necessita de sala;;;
MCCTI;Estágio em Comunicação e Cultura;02055TP01;MCCTIB1;20;47;02:00:00;Não necessita de sala;;;
MCCTI;Estágio em Comunicação e Cultura;02055TP01;MCCTIB1;20;46;02:00:00;Não necessita de sala;;;
MCCTI;Estágio em Comunicação e Cultura;02055TP01;MCCTIB1;20;45;02:00:00;Não necessita de sala;;;
MCCTI;Estágio em Comunicação e Cultura;02055TP01;MCCTIB1;20;43;02:00:00;Não necessita de sala;;;
MCCTI;Estágio em Comunicação e Cultura;02055TP01;MCCTIB1;20;42;02:00:00;Não necessita de sala;;;
MCCTI;Estágio em Comunicação e Cultura;02055TP01;MCCTIB1;20;41;02:00:00;Não necessita de sala;;;
MCCTI;Estágio em Comunicação e Cultura;02055TP01;MCCTIB1;20;40;02:00:00;Não necessita de sala;;;
MEI;Gestão do Conhecimento e Cultura Organizacional;M8683T01;MEI-SIGCB1, MEI-SIGCA1;35;51;01:30:00;Sala Aulas Mestrado;;;
MEI;Gestão do Conhecimento e Cultura Organizacional;M8683T01;MEI-SIGCB1, MEI-SIGCA1;35;51;01:30:00;Sala Aulas Mestrado;;;
MGRH;Seminário de Investigação em Gestão de Recursos Humanos;01820S01;MGRHB1;28;39;03:00:00;Sala Aulas Mestrado;;;
LE;Macroeconomia I;L0271PL02;EB2;37;48;01:30:00;Sala de Aulas normal;;;
MM;Comportamento do Consumidor e Marketing Research;M8483TP01;MMA2;36;39;01:30:00;Sala Aulas Mestrado Plus;;;
LE;Macroeconomia I;L0271PL03;EB1;46;48;01:30:00;Sala de Aulas normal;;;
DH, PIUDHIST;Seminário de Acompanhamento I (Piudhist);SA-I_(Piudhist)-1S01;DHMCMGB1;7;0;00:00:00;;;;
DSS;Problemas Sociais Contemporâneos;01411S01;DSSA1;8;47;02:00:00;Sala Aulas Mestrado;;;
DSS;Problemas Sociais Contemporâneos;01411S01;DSSA1;8;44;02:00:00;Sala Aulas Mestrado;;;
MMF;Tópicos de Análise Real;M8359TP01;MMFA1;1;41;02:00:00;Sala Aulas Mestrado;;;
MMF;Tópicos de Análise Real;M8359TP01;MMFA1;1;41;04:00:00;Sala Aulas Mestrado;;;
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004TP03;ETC2, ETC1;52;47;01:30:00;Anfiteatro aulas;;;
DATMC, MATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos;00468PL01;DATMCA1, MATMCA1;12;0;02:00:00;;;;
DATMC, MATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos;00468PL01;DATMCA1, MATMCA1;12;0;02:00:00;;;;
DATMC, MATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos;00468PL01;DATMCA1, MATMCA1;12;0;02:00:00;;;;
DATMC, MATMC;Projecto de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos;00468PL01;DATMCA1, MATMCA1;12;45;02:00:00;Sala Aulas Mestrado;;;
MIA;Arquitectura I;L2205PL01;ARA1;33;49;01:30:00;Arq 6;;;
MIA;Arquitectura I;L2205PL01;ARA1;33;39;01:30:00;Arq 6;;;
MIA;Arquitectura I;L2205PL01;ARA1;33;51;01:30:00;Arq 6;;;
MIA;Arquitectura I;L2205PL01;ARA1;33;49;01:30:00;Arq 6;;;
